gene_id,name
1639,BUB1B
1640,BUB3
1641,BUD13
1642,BUD31
1643,BVES
1644,BYSL
1645,BZRAP1
1646,BZW1
1647,BZW2
1648,C10orf10
1649,C10orf105
1650,C10orf107
1651,C10orf108
1652,C10orf110
1653,C10orf111
1654,C10orf113
1655,C10orf114
1656,C10orf116
1657,C10orf11
1658,C10orf118
1659,C10orf119
1660,C10orf120
1661,C10orf122
1662,C10orf12
1663,C10orf125
1664,C10orf128
1665,C10orf129
1666,C10orf131
1667,C10orf137
1668,C10orf140
1669,C10orf18
1670,C10orf25
1671,C10orf2
1672,C10orf26
1673,C10orf27
1674,C10orf28
1675,C10orf32
1676,C10orf35
1677,C10orf40
1678,C10orf41
1679,C10orf4
1680,C10orf46
1681,C10orf47
1682,C10orf50
1683,C10orf53
1684,C10orf54
1685,C10orf55
1686,C10orf57
1687,C10orf58
1688,C10orf62
1689,C10orf67
1690,C10orf68
1691,C10orf71
1692,C10orf72
1693,C10orf75
1694,C10orf76
1695,C10orf78
1696,C10orf79
1697,C10orf81
1698,C10orf82
1699,C10orf84
1700,C10orf88
1701,C10orf90
1702,C10orf91
1703,C10orf93
1704,C10orf95
1705,C10orf96
1706,C10orf99
1707,C11orf10
1708,C11orf1
1709,C11orf16
1710,C11orf17
1711,C11orf20
1712,C11orf21
1713,C11orf24
1714,C11orf2
1715,C11orf30
1716,C11orf31
1717,C11orf34
1718,C11orf35
1719,C11orf36
1720,C11orf40
1721,C11orf41
1722,C11orf42
1723,C11orf45
1724,C11orf46
1725,C11orf48
1726,C11orf49
1727,C11orf51
1728,C11orf52
1729,C11orf53
1730,C11orf54
1731,C11orf57
1732,C11orf58
1733,C11orf59
1734,C11orf61
1735,C11orf63
1736,C11orf64
1737,C11orf65
1738,C11orf66
1739,C11orf67
1740,C11orf68
1741,C11orf70
1742,C11orf71
1743,C11orf73
1744,C11orf74
1745,C11orf75
1746,C11orf80
1747,C11orf82
1748,C11orf83
1749,C11orf84
1750,C11orf85
1751,C11orf86
1752,C11orf87
1753,C11orf88
1754,C11orf90
1755,C11orf92
1756,C11orf93
1757,C11orf94
1758,C11orf95
1759,C11orf9
1760,C12orf10
1761,C12orf11
1762,C12orf12
1763,C12orf23
1764,C12orf24
1765,C12orf26
1766,C12orf27
1767,C12orf29
1768,C12orf32
1769,C12orf34
1770,C12orf35
1771,C12orf36
1772,C12orf39
1773,C12orf40
1774,C12orf41
1775,C12orf42
1776,C12orf43
1777,C12orf44
1778,C12orf45
1779,C12orf4
1780,C12orf47
1781,C12orf48
1782,C12orf49
1783,C12orf50
1784,C12orf51
1785,C12orf52
1786,C12orf53
1787,C12orf54
1788,C12orf5
1789,C12orf56
1790,C12orf57
1791,C12orf59
1792,C12orf60
1793,C12orf61
1794,C12orf62
1795,C12orf63
1796,C12orf65
1797,C12orf66
1798,C12orf68
1799,C12orf69
1800,C12orf70
1801,C12orf71
1802,C12orf72
1803,C12orf73
1804,C12orf74
1805,C12orf75
1806,C12orf76
1807,C12orf77
1808,C13orf15
1809,C13orf1
1810,C13orf16
1811,C13orf18
1812,C13orf23
1813,C13orf26
1814,C13orf27
1815,C13orf28
1816,C13orf29
1817,C13orf30
1818,C13orf31
1819,C13orf33
1820,C13orf34
1821,C13orf35
1822,C13orf36
1823,C13orf37
1824,C13orf38
1825,C13orf39
1826,C14orf101
1827,C14orf102
1828,C14orf104
1829,C14orf105
1830,C14orf106
1831,C14orf109
1832,C14orf1
1833,C14orf115
1834,C14orf118
1835,C14orf119
1836,C14orf126
1837,C14orf128
1838,C14orf129
1839,C14orf132
1840,C14orf135
1841,C14orf138
1842,C14orf139
1843,C14orf142
1844,C14orf143
1845,C14orf145
1846,C14orf147
1847,C14orf148
1848,C14orf149
1849,C14orf153
1850,C14orf156
1851,C14orf159
1852,C14orf162
1853,C14orf165
1854,C14orf166
1855,C14orf166B
1856,C14orf167
1857,C14orf169
1858,C14orf174
1859,C14orf176
1860,C14orf177
1861,C14orf178
1862,C14orf179
1863,C14orf180
1864,C14orf181
1865,C14orf182
1866,C14orf183
1867,C14orf184
1868,C14orf19
1869,C14orf21
1870,C14orf23
1871,C14orf28
1872,C14orf2
1873,C14orf33
1874,C14orf34
1875,C14orf37
1876,C14orf39
1877,C14orf43
1878,C14orf45
1879,C14orf4
1880,C14orf48
1881,C14orf49
1882,C14orf50
1883,C14orf53
1884,C14orf64
1885,C14orf68
1886,C14orf70
1887,C14orf72
1888,C14orf73
1889,C14orf79
1890,C14orf80
1891,C14orf86
1892,C14orf93
1893,C15orf17
1894,C15orf21
1895,C15orf2
1896,C15orf23
1897,C15orf24
1898,C15orf26
1899,C15orf27
1900,C15orf28
1901,C15orf29
1902,C15orf32
1903,C15orf33
1904,C15orf34
1905,C15orf37
1906,C15orf38
1907,C15orf39
1908,C15orf40
1909,C15orf41
1910,C15orf42
1911,C15orf43
1912,C15orf44
1913,C15orf48
1914,C15orf50
1915,C15orf51
1916,C15orf52
1917,C15orf53
1918,C15orf54
1919,C15orf55
1920,C15orf56
1921,C15orf57
1922,C15orf5
1923,C15orf58
1924,C15orf59
1925,C15orf60
1926,C15orf61
1927,C15orf62
1928,C15orf63
1929,C16orf11
1930,C16orf13
1931,C16orf3
1932,C16orf42
1933,C16orf45
1934,C16orf46
1935,C16orf48
1936,C16orf52
1937,C16orf5
1938,C16orf53
1939,C16orf54
1940,C16orf55
1941,C16orf57
1942,C16orf58
1943,C16orf59
1944,C16orf61
1945,C16orf62
1946,C16orf63
1947,C16orf68
1948,C16orf70
1949,C16orf71
1950,C16orf72
1951,C16orf73
1952,C16orf74
1953,C16orf75
1954,C16orf78
1955,C16orf79
1956,C16orf7
1957,C16orf80
1958,C16orf81
1959,C16orf82
1960,C16orf86
1961,C16orf87
1962,C16orf88
1963,C16orf89
1964,C16orf90
1965,C16orf91
1966,C16orf92
1967,C16orf93
1968,C17orf100
1969,C17orf101
1970,C17orf102
1971,C17orf103
1972,C17orf104
1973,C17orf105
1974,C17orf106
1975,C17orf107
1976,C17orf108
1977,C17orf28
1978,C17orf37
1979,C17orf39
1980,C17orf42
1981,C17orf44
1982,C17orf46
1983,C17orf47
1984,C17orf48
1985,C17orf49
1986,C17orf50
1987,C17orf51
1988,C17orf53
1989,C17orf54
1990,C17orf55
1991,C17orf56
1992,C17orf57
1993,C17orf58
1994,C17orf59
1995,C17orf60
1996,C17orf61
1997,C17orf62
1998,C17orf63
1999,C17orf64
2000,C17orf65
2001,C17orf66
2002,C17orf67
2003,C17orf68
2004,C17orf69
2005,C17orf70
2006,C17orf71
2007,C17orf72
2008,C17orf73
2009,C17orf74
2010,C17orf75
2011,C17orf76
2012,C17orf77
2013,C17orf78
2014,C17orf79
2015,C17orf80
2016,C17orf81
2017,C17orf82
2018,C17orf85
2019,C17orf86
2020,C17orf87
2021,C17orf88
2022,C17orf89
2023,C17orf90
2024,C17orf91
2025,C17orf93
2026,C17orf95
2027,C17orf96
2028,C17orf97
2029,C17orf98
2030,C17orf99
2031,C18orf10
2032,C18orf16
2033,C18orf1
2034,C18orf18
2035,C18orf19
2036,C18orf20
2037,C18orf21
2038,C18orf22
2039,C18orf25
2040,C18orf2
2041,C18orf26
2042,C18orf32
2043,C18orf34
2044,C18orf45
2045,C18orf54
2046,C18orf55
2047,C18orf56
2048,C18orf62
2049,C18orf8
2050,C19orf10
2051,C19orf12
2052,C19orf18
2053,C19orf20
2054,C19orf21
2055,C19orf22
2056,C19orf23
2057,C19orf24
2058,C19orf25
2059,C19orf26
2060,C19orf28
2061,C19orf2
2062,C19orf29
2063,C19orf30
2064,C19orf33
2065,C19orf34
2066,C19orf35
2067,C19orf36
2068,C19orf38
2069,C19orf39
2070,C19orf40
2071,C19orf41
2072,C19orf42
2073,C19orf43
2074,C19orf44
2075,C19orf45
2076,C19orf46
2077,C19orf47
2078,C19orf48
2079,C19orf50
2080,C19orf51
2081,C19orf52
2082,C19orf53
2083,C19orf54
2084,C19orf55
2085,C19orf56
2086,C19orf57
2087,C19orf59
2088,C19orf60
2089,C19orf61
2090,C19orf62
2091,C19orf63
2092,C19orf66
2093,C19orf69
2094,C19orf6
2095,C19orf70
2096,C19orf71
2097,C19orf73
2098,C19orf75
2099,C19orf76
2100,C19orf77
2101,C1D
2102,C1GALT1
2103,C1GALT1C1
2104,C1orf100
2105,C1orf101
2106,C1orf103
2107,C1orf104
2108,C1orf105
2109,C1orf106
2110,C1orf107
2111,C1orf109
2112,C1orf110
2113,C1orf111
2114,C1orf112
2115,C1orf113
2116,C1orf114
2117,C1orf115
2118,C1orf116
2119,C1orf122
2120,C1orf123
2121,C1orf124
2122,C1orf125
2123,C1orf126
2124,C1orf127
2125,C1orf128
2126,C1orf129
2127,C1orf130
2128,C1orf131
2129,C1orf133
2130,C1orf135
2131,C1orf141
2132,C1orf144
2133,C1orf146
2134,C1orf14
2135,C1orf150
2136,C1orf151
2137,C1orf152
2138,C1orf156
2139,C1orf157
2140,C1orf158
2141,C1orf159
2142,C1orf161
2143,C1orf162
2144,C1orf163
2145,C1orf168
2146,C1orf170
2147,C1orf172
2148,C1orf173
2149,C1orf174
2150,C1orf175
2151,C1orf177
2152,C1orf180
2153,C1orf182
2154,C1orf183
2155,C1orf185
2156,C1orf186
2157,C1orf187
2158,C1orf189
2159,C1orf190
2160,C1orf192
2161,C1orf194
2162,C1orf198
2163,C1orf200
2164,C1orf201
2165,C1orf203
2166,C1orf204
2167,C1orf210
2168,C1orf212
2169,C1orf213
2170,C1orf216
2171,C1orf21
2172,C1orf220
2173,C1orf223
2174,C1orf226
2175,C1orf227
2176,C1orf228
2177,C1orf229
2178,C1orf230
2179,C1orf25
2180,C1orf26
2181,C1orf27
2182,C1orf31
2183,C1orf35
2184,C1orf38
2185,C1orf43
2186,C1orf49
2187,C1orf50
2188,C1orf51
2189,C1orf52
2190,C1orf53
2191,C1orf54
2192,C1orf55
2193,C1orf56
2194,C1orf57
2195,C1orf58
2196,C1orf59
2197,C1orf61
2198,C1orf63
2199,C1orf64
2200,C1orf65
2201,C1orf66
2202,C1orf68
2203,C1orf69
2204,C1orf70
2205,C1orf74
2206,C1orf77
2207,C1orf83
2208,C1orf84
2209,C1orf85
2210,C1orf86
2211,C1orf87
2212,C1orf88
2213,C1orf89
2214,C1orf91
2215,C1orf92
2216,C1orf93
2217,C1orf94
2218,C1orf9
2219,C1orf95
2220,C1orf96
2221,C1orf97
2222,C1QA
2223,C1QB
2224,C1QBP
2225,C1QC
2226,C1QL1
2227,C1QL2
2228,C1QL3
2229,C1QL4
2230,C1QTNF1
2231,C1QTNF2
2232,C1QTNF3
2233,C1QTNF4
2234,C1QTNF6
2235,C1QTNF7
2236,C1QTNF8
2237,C1QTNF9
2238,C1QTNF9B
2239,C1R
2240,C1RL
2241,C1S
2242,C20orf103
2243,C20orf106
2244,C20orf107
2245,C20orf108
2246,C20orf111
2247,C20orf112
2248,C20orf114
2249,C20orf11
2250,C20orf117
2251,C20orf118
2252,C20orf123
2253,C20orf12
2254,C20orf132
2255,C20orf134
2256,C20orf135
2257,C20orf141
2258,C20orf144
2259,C20orf151
2260,C20orf152
2261,C20orf160
2262,C20orf165
2263,C20orf166
2264,C20orf173
2265,C20orf177
2266,C20orf185
2267,C20orf186
2268,C20orf191
2269,C20orf194
2270,C20orf195
2271,C20orf196
2272,C20orf197
2273,C20orf199
2274,C20orf200
2275,C20orf201
2276,C20orf202
2277,C20orf203
2278,C20orf20
2279,C20orf24
2280,C20orf26
2281,C20orf27
2282,C20orf29
2283,C20orf30
2284,C20orf3
2285,C20orf4
2286,C20orf43
2287,C20orf46
2288,C20orf54
2289,C20orf56
2290,C20orf70
2291,C20orf71
2292,C20orf72
2293,C20orf7
2294,C20orf79
2295,C20orf85
2296,C20orf94
2297,C20orf96
2298,C21orf119
2299,C21orf121
2300,C21orf122
2301,C21orf125
2302,C21orf128
2303,C21orf129
2304,C21orf130
2305,C21orf131
2306,C21orf15
2307,C21orf2
2308,C21orf29
2309,C21orf33
2310,C21orf34
2311,C21orf45
2312,C21orf49
2313,C21orf54
2314,C21orf56
2315,C21orf57
2316,C21orf58
2317,C21orf59
2318,C21orf62
2319,C21orf63
2320,C21orf67
2321,C21orf70
2322,C21orf71
2323,C21orf7
2324,C21orf81
2325,C21orf82
2326,C21orf84
2327,C21orf88
2328,C21orf90
2329,C21orf91
2330,C21orf94
2331,C21orf96
2332,C21orf99
2333,C22orf13
2334,C22orf15
2335,C22orf23
2336,C22orf24
2337,C22orf25
2338,C22orf26
2339,C22orf27
2340,C22orf28
2341,C22orf29
2342,C22orf30
2343,C22orf31
2344,C22orf32
2345,C22orf33
2346,C22orf34
2347,C22orf36
2348,C22orf39
2349,C22orf40
2350,C22orf41
2351,C22orf42
2352,C22orf43
2353,C22orf45
2354,C22orf46
2355,C22orf9
2356,C2
2357,C2CD2
2358,C2CD2L
2359,C2CD3
2360,C2CD4A
2361,C2CD4B
2362,C2CD4C
2363,C2CD4D
2364,C2orf14
2365,C2orf15
2366,C2orf16
2367,C2orf18
2368,C2orf24
2369,C2orf27A
2370,C2orf27B
2371,C2orf28
2372,C2orf29
2373,C2orf34
2374,C2orf3
2375,C2orf39
2376,C2orf40
2377,C2orf42
2378,C2orf43
2379,C2orf44
2380,C2orf47
2381,C2orf48
2382,C2orf49
2383,C2orf50
2384,C2orf51
2385,C2orf52
2386,C2orf53
2387,C2orf54
2388,C2orf55
2389,C2orf56
2390,C2orf57
2391,C2orf58
2392,C2orf60
2393,C2orf61
2394,C2orf62
2395,C2orf63
2396,C2orf64
2397,C2orf65
2398,C2orf66
2399,C2orf67
2400,C2orf68
2401,C2orf69
2402,C2orf70
2403,C2orf71
2404,C2orf72
2405,C2orf73
2406,C2orf74
2407,C2orf76
2408,C2orf77
2409,C2orf78
2410,C2orf7
2411,C2orf79
2412,C2orf80
2413,C2orf81
2414,C2orf82
2415,C2orf83
2416,C2orf84
2417,C2orf85
2418,C2orf86
2419,C2orf88
2420,C2orf89
2421,C3
2422,C3AR1
2423,C3orf10
2424,C3orf14
2425,C3orf1
2426,C3orf15
2427,C3orf16
2428,C3orf17
2429,C3orf18
2430,C3orf19
2431,C3orf20
2432,C3orf21
2433,C3orf22
2434,C3orf23
2435,C3orf24
2436,C3orf26
2437,C3orf27
2438,C3orf30
2439,C3orf31
2440,C3orf32
2441,C3orf33
2442,C3orf34
2443,C3orf35
2444,C3orf36
2445,C3orf37
2446,C3orf38
2447,C3orf39
2448,C3orf42
2449,C3orf43
2450,C3orf45
2451,C3orf47
2452,C3orf48
2453,C3orf49
2454,C3orf50
2455,C3orf51
2456,C3orf52
2457,C3orf54
2458,C3orf55
2459,C3orf57
2460,C3orf58
2461,C3orf59
2462,C3orf62
2463,C3orf63
2464,C3orf64
2465,C3orf65
2466,C3orf66
2467,C3orf67
2468,C3orf70
2469,C3orf71
2470,C3orf72
2471,C3orf74
2472,C3orf75
2473,C3orf77
2474,C3orf79
2475,C3P1
2476,C4A
2477,C4BPA
2478,C4BPB
2479,C4orf10
2480,C4orf11
2481,C4orf12
2482,C4orf14
2483,C4orf17
2484,C4orf19
2485,C4orf21
2486,C4orf22
2487,C4orf23
2488,C4orf26
2489,C4orf27
2490,C4orf29
2491,C4orf31
2492,C4orf32
2493,C4orf33
2494,C4orf3
2495,C4orf34
2496,C4orf35
2497,C4orf36
2498,C4orf37
2499,C4orf38
2500,C4orf39
2501,C4orf40
2502,C4orf41
2503,C4orf42
2504,C4orf43
2505,C4orf44
2506,C4orf45
2507,C4orf46
2508,C4orf47
2509,C4orf48
2510,C4orf49
2511,C4orf50
2512,C4orf51
2513,C4orf52
2514,C4orf6
2515,C4orf7
2516,C5
2517,C5AR1
2518,C5orf13
2519,C5orf15
2520,C5orf20
2521,C5orf22
2522,C5orf23
2523,C5orf24
2524,C5orf25
2525,C5orf27
2526,C5orf28
2527,C5orf30
2528,C5orf32
2529,C5orf33
2530,C5orf34
2531,C5orf35
2532,C5orf36
2533,C5orf38
2534,C5orf39
2535,C5orf40
2536,C5orf4
2537,C5orf41
2538,C5orf42
2539,C5orf43
2540,C5orf44
2541,C5orf45
2542,C5orf46
2543,C5orf47
2544,C5orf48
2545,C5orf49
2546,C5orf51
2547,C5orf52
2548,C5orf53
2549,C5orf54
2550,C5orf55
2551,C5orf56
2552,C5orf58
2553,C5orf60
2554,C5orf62
2555,C6
2556,C6orf10
2557,C6orf103
2558,C6orf105
2559,C6orf106
2560,C6orf108
2561,C6orf114
2562,C6orf115
2563,C6orf118
2564,C6orf120
2565,C6orf1
2566,C6orf122
2567,C6orf123
2568,C6orf124
2569,C6orf125
2570,C6orf126
2571,C6orf127
2572,C6orf129
2573,C6orf130
2574,C6orf132
2575,C6orf134
2576,C6orf136
2577,C6orf138
2578,C6orf141
2579,C6orf142
2580,C6orf145
2581,C6orf146
2582,C6orf147
2583,C6orf150
2584,C6orf15
2585,C6orf153
2586,C6orf154
2587,C6orf155
2588,C6orf162
2589,C6orf163
2590,C6orf164
2591,C6orf165
2592,C6orf167
2593,C6orf168
2594,C6orf170
2595,C6orf174
2596,C6orf176
2597,C6orf182
2598,C6orf186
2599,C6orf191
2600,C6orf192
2601,C6orf195
2602,C6orf201
2603,C6orf203
2604,C6orf204
2605,C6orf208
2606,C6orf211
2607,C6orf217
2608,C6orf218
2609,C6orf221
2610,C6orf222
2611,C6orf223
2612,C6orf225
2613,C6orf226
2614,C6orf227
2615,C6orf25
2616,C6orf26
2617,C6orf27
2618,C6orf35
2619,C6orf41
2620,C6orf47
2621,C6orf48
2622,C6orf52
2623,C6orf57
2624,C6orf58
2625,C6orf59
2626,C6orf62
2627,C6orf64
2628,C6orf70
2629,C6orf72
2630,C6orf81
2631,C6orf89
2632,C6orf94
2633,C6orf97
2634,C7
2635,C7orf10
2636,C7orf11
2637,C7orf13
2638,C7orf16
2639,C7orf23
2640,C7orf25
2641,C7orf26
2642,C7orf27
2643,C7orf28A
2644,C7orf28B
2645,C7orf29
2646,C7orf30
2647,C7orf31
2648,C7orf33
2649,C7orf34
2650,C7orf36
2651,C7orf40
2652,C7orf41
2653,C7orf42
2654,C7orf43
2655,C7orf44
2656,C7orf45
2657,C7orf46
2658,C7orf4
2659,C7orf47
2660,C7orf49
2661,C7orf50
2662,C7orf51
2663,C7orf52
2664,C7orf53
2665,C7orf54
2666,C7orf55
2667,C7orf57
2668,C7orf58
2669,C7orf59
2670,C7orf60
2671,C7orf61
2672,C7orf63
2673,C7orf64
2674,C7orf65
2675,C7orf66
2676,C7orf68
2677,C7orf69
2678,C7orf70
2679,C7orf71
2680,C7orf72
2681,C8A
2682,C8B
2683,C8G
2684,C8orf12
2685,C8orf22
2686,C8orf30A
2687,C8orf31
2688,C8orf33
2689,C8orf34
2690,C8orf37
2691,C8orf38
2692,C8orf39
2693,C8orf40
2694,C8orf41
2695,C8orf42
2696,C8orf44
2697,C8orf45
2698,C8orf4
2699,C8orf46
2700,C8orf47
2701,C8orf48
2702,C8orf51
2703,C8orf55
2704,C8orf56
2705,C8orf58
2706,C8orf59
2707,C8orf71
2708,C8orf73
2709,C8orf74
2710,C8orf75
2711,C8orf76
2712,C8orf77
2713,C8orf79
2714,C8orf80
2715,C8orf83
2716,C8orf84
2717,C8orf85
2718,C8orf86
2719,C8ORFK29
2720,C9
2721,C9orf100
2722,C9orf102
2723,C9orf103
2724,C9orf106
2725,C9orf109
2726,C9orf110
2727,C9orf114
2728,C9orf11
2729,C9orf116
2730,C9orf117
2731,C9orf119
2732,C9orf122
2733,C9orf123
2734,C9orf125
2735,C9orf128
2736,C9orf129
2737,C9orf130
2738,C9orf131
2739,C9orf135
2740,C9orf139
2741,C9orf140
2742,C9orf142
2743,C9orf144
2744,C9orf144B
2745,C9orf150
2746,C9orf152
2747,C9orf153
2748,C9orf156
2749,C9orf163
2750,C9orf167
2751,C9orf16
2752,C9orf169
2753,C9orf170
2754,C9orf171
2755,C9orf172
2756,C9orf173
2757,C9orf21
2758,C9orf23
2759,C9orf24
2760,C9orf25
2761,C9orf27
2762,C9orf30
2763,C9orf37
2764,C9orf3
2765,C9orf40
2766,C9orf41
2767,C9orf4
2768,C9orf43
2769,C9orf44
2770,C9orf45
2771,C9orf46
2772,C9orf47
2773,C9orf50
2774,C9orf5
2775,C9orf53
2776,C9orf57
2777,C9orf64
2778,C9orf6
2779,C9orf66
2780,C9orf68
2781,C9orf69
2782,C9orf70
2783,C9orf7
2784,C9orf71
2785,C9orf72
2786,C9orf78
2787,C9orf79
2788,C9orf80
2789,C9orf82
2790,C9orf84
2791,C9orf85
2792,C9orf86
2793,C9orf89
2794,C9orf9
2795,C9orf91
2796,C9orf93
2797,C9orf95
2798,C9orf96
2799,C9orf98
2800,CA10
2801,CA11
2802,CA12
2803,CA13
2804,CA14
2805,CA1
2806,CA2
2807,CA3
2808,CA4
2809,CA5A
2810,CA5B
2811,CA5BP
2812,CA6
2813,CA7
2814,CA8
2815,CA9
2816,CAB39
2817,CAB39L
2818,CABC1
2819,CABIN1
2820,CABLES1
2821,CABLES2
2822,CABP1
2823,CABP2
2824,CABP4
2825,CABP5
2826,CABP7
2827,CABYR
2828,CACHD1
2829,CACNA1A
2830,CACNA1B
2831,CACNA1C
2832,CACNA1D
2833,CACNA1E
2834,CACNA1F
2835,CACNA1G
2836,CACNA1H
2837,CACNA1I
2838,CACNA1S
2839,CACNA2D1
2840,CACNA2D2
2841,CACNA2D3
2842,CACNA2D4
2843,CACNB1
2844,CACNB2
2845,CACNB3
2846,CACNB4
2847,CACNG1
2848,CACNG2
2849,CACNG3
2850,CACNG4
2851,CACNG5
2852,CACNG6
2853,CACNG7
2854,CACNG8
2855,CACYBP
2856,CAD
2857,CADM1
2858,CADM2
2859,CADM3
2860,CADM4
2861,CADPS2
2862,CADPS
2863,CAGE1
2864,CALB1
2865,CALB2
2866,CALCA
2867,CALCB
2868,CALCOCO1
2869,CALCOCO2
2870,CALCR
2871,CALCRL
2872,CALD1
2873,CALHM1
2874,CALHM2
2875,CALHM3
2876,CALM1
2877,CALM2
2878,CALM3
2879,CALML3
2880,CALML4
2881,CALML5
2882,CALML6
2883,CALN1
2884,CALR3
2885,CALR
2886,CALU
2887,CALY
2888,CAMK1
2889,CAMK1D
2890,CAMK1G
2891,CAMK2A
2892,CAMK2B
2893,CAMK2D
2894,CAMK2G
2895,CAMK2N1
2896,CAMK2N2
2897,CAMK4
2898,CAMKK1
2899,CAMKK2
2900,CAMKV
2901,CAMLG
2902,CAMP
2903,CAMSAP1
2904,CAMSAP1L1
2905,CAMTA1
2906,CAMTA2
2907,CAND1
2908,CAND2
2909,CANT1
2910,CANX
2911,CAP1
2912,CAP2
2913,CAPG
2914,CAPN10
2915,CAPN11
2916,CAPN12
2917,CAPN13
2918,CAPN14
2919,CAPN1
2920,CAPN2
2921,CAPN3
2922,CAPN5
2923,CAPN6
2924,CAPN7
2925,CAPN8
2926,CAPN9
2927,CAPNS1
2928,CAPNS2
2929,CAPRIN1
2930,CAPRIN2
2931,CAPS2
2932,CAPS
2933,CAPSL
2934,CAPZA1
2935,CAPZA2
2936,CAPZA3
2937,CAPZB
2938,CARD10
2939,CARD11
2940,CARD14
2941,CARD16
2942,CARD17
2943,CARD18
2944,CARD6
2945,CARD8
2946,CARD9
2947,CARHSP1
2948,CARKD
2949,CARM1
2950,CARNS1
2951,CARS2
2952,CARS
2953,CARTPT
2954,CASC1
2955,CASC2
2956,CASC3
2957,CASC4
2958,CASC5
2959,CASD1
2960,CASK
2961,CASKIN1
2962,CASKIN2
2963,CASP10
2964,CASP12
2965,CASP14
2966,CASP1
2967,CASP2
2968,CASP3
2969,CASP4
2970,CASP5
2971,CASP6
2972,CASP7
2973,CASP8
2974,CASP8AP2
2975,CASP9
2976,CASQ1
2977,CASQ2
2978,CASR
2979,CASS4
2980,CAST
2981,CASZ1
2982,CAT
2983,CATSPER1
2984,CATSPER2
2985,CATSPER2P1
2986,CATSPER3
2987,CATSPER4
2988,CATSPERB
2989,CATSPERG
2990,CAV1
2991,CAV2
2992,CAV3
2993,CBARA1
2994,CBFA2T2
2995,CBFA2T3
2996,CBFB
2997,CBL
2998,CBLB
2999,CBLC
3000,CBLL1
3001,CBLN1
3002,CBLN2
3003,CBLN3
3004,CBLN4
3005,CBR1
3006,CBR3
3007,CBR4
3008,CBS
3009,CBWD1
3010,CBWD2
3011,CBWD3
3012,CBWD5
3013,CBWD6
3014,CBX1
3015,CBX2
3016,CBX3
3017,CBX4
3018,CBX5
3019,CBX6
3020,CBX7
3021,CBX8
3022,CBY1
3023,CC2D1A
3024,CC2D1B
3025,CC2D2A
3026,CC2D2B
3027,CCAR1
3028,CCBE1
3029,CCBL1
3030,CCBL2
3031,CCBP2
3032,CCDC101
3033,CCDC102A
3034,CCDC102B
3035,CCDC103
3036,CCDC104
3037,CCDC105
3038,CCDC106
3039,CCDC107
3040,CCDC108
3041,CCDC109A
3042,CCDC109B
3043,CCDC110
3044,CCDC111
3045,CCDC112
3046,CCDC11
3047,CCDC113
3048,CCDC114
3049,CCDC115
3050,CCDC116
3051,CCDC117
3052,CCDC120
3053,CCDC12
3054,CCDC121
3055,CCDC122
3056,CCDC123
3057,CCDC124
3058,CCDC125
3059,CCDC126
3060,CCDC127
3061,CCDC129
3062,CCDC130
3063,CCDC13
3064,CCDC132
3065,CCDC134
3066,CCDC135
3067,CCDC136
3068,CCDC137
3069,CCDC138
3070,CCDC140
3071,CCDC141
3072,CCDC142
3073,CCDC144A
3074,CCDC144B
3075,CCDC144C
3076,CCDC144NL
3077,CCDC14
3078,CCDC146
3079,CCDC147
3080,CCDC148
3081,CCDC149
3082,CCDC150
3083,CCDC151
3084,CCDC152
3085,CCDC153
3086,CCDC154
3087,CCDC155
3088,CCDC157
3089,CCDC15
3090,CCDC158
3091,CCDC159
3092,CCDC160
3093,CCDC163P
3094,CCDC17
3095,CCDC18
3096,CCDC19
3097,CCDC21
3098,CCDC22
3099,CCDC23
3100,CCDC24
3101,CCDC25
3102,CCDC27
3103,CCDC28A
3104,CCDC28B
3105,CCDC30
3106,CCDC33
3107,CCDC34
3108,CCDC36
3109,CCDC37
3110,CCDC38
3111,CCDC3
3112,CCDC39
3113,CCDC40
3114,CCDC41
3115,CCDC42
3116,CCDC42B
3117,CCDC43
3118,CCDC45
3119,CCDC46
3120,CCDC47
3121,CCDC48
3122,CCDC50
3123,CCDC51
3124,CCDC52
3125,CCDC53
3126,CCDC54
3127,CCDC55
3128,CCDC56
3129,CCDC57
3130,CCDC58
3131,CCDC59
3132,CCDC60
3133,CCDC61
3134,CCDC62
3135,CCDC63
3136,CCDC64
3137,CCDC64B
3138,CCDC65
3139,CCDC66
3140,CCDC67
3141,CCDC6
3142,CCDC68
3143,CCDC69
3144,CCDC70
3145,CCDC71
3146,CCDC7
3147,CCDC72
3148,CCDC73
3149,CCDC74A
3150,CCDC74B
3151,CCDC75
3152,CCDC76
3153,CCDC77
3154,CCDC78
3155,CCDC79
3156,CCDC80
3157,CCDC81
3158,CCDC82
3159,CCDC83
3160,CCDC84
3161,CCDC85A
3162,CCDC85B
3163,CCDC85C
3164,CCDC86
3165,CCDC87
3166,CCDC8
3167,CCDC88A
3168,CCDC88B
3169,CCDC88C
3170,CCDC89
3171,CCDC90A
3172,CCDC90B
3173,CCDC91
3174,CCDC9
3175,CCDC92
3176,CCDC93
3177,CCDC94
3178,CCDC96
3179,CCDC97
3180,CCDC99
3181,CCHCR1
3182,CCIN
3183,CCK
3184,CCKAR
3185,CCKBR
3186,CCL11
3187,CCL13
3188,CCL14
3189,CCL14-CCL15
3190,CCL15
3191,CCL1
3192,CCL16
3193,CCL17
3194,CCL18
3195,CCL19
3196,CCL20
3197,CCL21
3198,CCL22
3199,CCL23
